Price,Close,High,Low,Open,Volume
Ticker,0700.HK,0700.HK,0700.HK,0700.HK,0700.HK
Date,,,,,
2024-04-26,342.42706298828125,345.7687677659718,334.1710776568141,334.1710776568141,29599531
2024-04-29,341.6407775878906,348.7173233295809,339.2819290073272,342.42705044994943,25416523
2024-04-30,341.24761962890625,344.78587727934325,338.1024683903121,343.6064680606593,15957023
2024-05-02,354.2213134765625,355.00761631109754,339.4784727658755,343.0167605353176,22479610
2024-05-03,358.1527404785156,366.21217212806664,354.41789946690113,364.639596441034,23592345
2024-05-06,363.85333251953125,366.60531754355105,356.77675675149874,358.34933247710455,26208326
2024-05-07,359.52874755859375,364.83619446718285,357.16989892943616,361.10132330949466,19408056
2024-05-08,355.20416259765625,365.42585929220456,353.63158695363677,360.1184427387262,20058148
2024-05-09,363.46014404296875,363.6567272446389,354.2213034577928,354.81102306841797,16026030
2024-05-10,364.63958740234375,367.7847386984471,358.7424512179393,367.3915722906449,15693045
2024-05-13,371.7161560058594,373.485284830989,361.69101267843143,362.28073228493633,20558084
2024-05-14,375.25445556640625,378.20302393385646,372.1093339710925,374.4681826661749,21603101
2024-05-16,390.19384765625,394.1252718139956,387.83499916047987,393.1424157745592,58430778
2024-05-17,391.58172607421875,396.73673811380434,390.78866126204406,393.5644183581388,27916392
2024-05-20,391.58172607421875,396.34017545423364,389.4007524605133,393.5644183581388,22331961
2024-05-21,380.2803955078125,389.99557583780506,376.3150108419406,389.99557583780506,30679849
2024-05-22,381.0734558105469,383.4526805310962,373.3409679053907,375.9184739582707,22374764
2024-05-23,378.4959716796875,380.67694544770916,373.1427081850262,377.3063743772547,18323988
2024-05-24,373.7375183105469,379.2890630947693,371.5565445638393,374.92714585483924,19143321
2024-05-27,374.134033203125,374.3323145357076,359.2638408639429,368.7807700117162,32132068
2024-05-28,376.9098205566406,382.65961615919355,370.1686485447511,373.9357820890821,16614787
2024-05-29,367.7894287109375,376.513262897027,366.4015501249893,374.1340381420466,27378220
2024-05-30,364.8153991699219,370.9617576703743,362.63442544305553,366.79809155671495,22006500
2024-05-31,356.68634033203125,375.7201989223681,356.68634033203125,367.9877108876287,40035868
2024-06-03,371.75482177734375,375.72020654296875,363.4275198202282,363.62577090641855,28125374
2024-06-04,374.134033203125,376.3150068475985,370.56518099102453,371.7548084795526,18043066
2024-06-05,377.5046081542969,384.4440313207618,374.3323185731462,374.3323185731462,20205424
2024-06-06,378.2976989746094,387.61634678524587,375.72019291971407,384.0474945748896,18888938
2024-06-07,371.5565490722656,381.2717601259094,369.5738566433773,379.6856001321017,25247259
2024-06-11,370.565185546875,374.5305702194087,364.22057612151804,364.22057612151804,26496779
2024-06-12,367.5911560058594,374.53057935200496,366.4015587271825,370.56519458277893,14960058
2024-06-13,376.5132751464844,377.3063702596031,370.36694685061116,373.1427041128139,15337042
2024-06-14,376.5132751464844,380.28040886345684,375.323677857034,380.28040886345684,20859332
2024-06-17,377.90118408203125,382.4613524057671,371.55654419016633,372.94445307494,15281150
2024-06-18,373.7375183105469,380.47866038557646,373.7375183105469,378.0994355504769,14278934
2024-06-19,385.6336669921875,387.61635936746865,375.12539135250034,377.1080837277815,22313477
2024-06-20,384.24578857421875,388.607705751343,382.2630961979364,388.607705751343,14049005
2024-06-21,378.09942626953125,381.86655989833105,374.7288553147515,380.47865104622963,25855005
2024-06-24,377.10809326171875,377.7029070400379,370.7634835511134,374.3323359675431,12919565
2024-06-25,378.6942443847656,381.6682829532324,375.32367339120026,378.49596304547396,12789522
2024-06-26,378.6942443847656,379.68559057425455,373.73751343732107,375.9184871555906,11886907
2024-06-27,371.1600036621094,376.7115483196217,368.97906021866544,376.31501589840326,17513758
2024-06-28,369.17730712890625,372.7461593864951,367.5911472084797,368.38424229543506,15561097
2024-07-02,366.0050354003906,372.94445891906065,362.0396505325792,363.8240616217001,27266647
2024-07-03,376.1167297363281,377.50460831953177,363.62576198052716,363.62576198052716,22256951
2024-07-04,379.09075927734375,383.45267625866427,375.32365603290407,383.45267625866427,15437093
2024-07-05,376.5132751464844,382.26310126602596,375.5219289451998,381.4700061529072,10522095
2024-07-08,375.32366943359375,379.8838679078546,372.3496308964868,378.49595905441714,11623215
2024-07-09,377.702880859375,378.8925083335538,372.7461501394357,373.7374962834236,13024401
2024-07-10,374.33233642578125,382.46135722780986,373.53924130255626,381.86657370224805,15586645
2024-07-11,381.4700012207031,382.6596287482574,374.9271405796088,376.11673785367833,16590064
2024-07-12,393.5644226074219,393.76270393934806,385.8319347180398,387.4180643595145,27521352
2024-07-15,386.82330322265625,393.5644453489007,385.2371432360442,389.7973418524968,13680185
2024-07-16,374.7288513183594,384.0474992422461,374.530569983464,382.65962065843047,19061149
2024-07-17,368.5824890136719,374.13403354270207,365.21191813109476,371.7548088169702,25857823
2024-07-18,366.0050354003906,368.38426027038037,363.8240616217001,364.81540783865296,18944747
2024-07-19,360.8500061035156,365.21192320352066,359.85865993290156,363.427512197809,23088518
2024-07-22,369.97039794921875,372.54787375501786,362.23787977137005,364.0223210063277,16960926
2024-07-23,363.0309753417969,373.1426880063426,362.8326940087046,371.75480943514816,12104461
2024-07-24,360.05694580078125,366.4015553218797,357.47943967404245,362.6344216740354,11800216
2024-07-25,348.1607971191406,358.4707915359395,347.96251577798705,357.08291290831977,25787277
2024-07-26,351.33306884765625,355.29845344018844,349.3503765513901,349.74690895994667,13267324
2024-07-29,355.1002197265625,358.86732317228086,350.73827225869707,356.68634943834815,12872249
2024-07-30,350.5400085449219,354.50539318852174,349.3503810504484,352.3244195331482,9749595
2024-07-31,359.06561279296875,363.62578119973637,347.9625230335247,349.1521505982814,20304313
2024-08-01,362.4361572265625,365.41019566618945,360.4534649334779,360.6517160106963,12412285
2024-08-02,355.1002197265625,362.23789419005277,353.1175273333455,357.67769563495665,17707597
2024-08-05,353.5140686035156,361.0483059368864,345.9798312701448,348.95386993435807,22963458
2024-08-06,351.33306884765625,360.2551841808537,346.376338106991,357.47942706747455,17674374
2024-08-07,360.25518798828125,362.2378803055018,352.1261676397672,352.1261676397672,15840290
2024-08-08,365.013671875,371.1599999765661,356.2898074273969,358.0742486853877,18811540
2024-08-09,366.798095703125,372.7461729307432,365.2119357250631,368.1859743388722,16353916
2024-08-12,371.75482177734375,373.3409817342907,366.7980908203125,368.780783203125,10215275
2024-08-13,375.32366943359375,377.30636179166504,372.3496308964868,372.7461633174042,13590391
2024-08-14,370.565185546875,376.11673013911894,366.2032684577848,375.32366530600586,18692686
2024-08-15,365.2119140625,371.5565233449316,361.04827840222464,363.0309706938272,21443850
2024-08-16,369.3755798339844,371.9530858627716,365.6084463293004,368.780766096036,16414338
2024-08-19,369.3755798339844,374.3323105610816,367.98770128109385,374.3323105610816,15210162
2024-08-20,367.1946105957031,370.56518147966557,365.8067320262461,369.57383532241283,11852608
2024-08-21,368.3842468261719,370.56519027178314,362.03963731991763,364.2205807655289,11647083
2024-08-22,374.53057861328125,374.53057861328125,367.9877179597513,371.5565400422277,16786859
2024-08-23,372.3496398925781,375.32367850153884,370.3669474866043,373.7375185260628,13055635
2024-08-26,378.6942443847656,381.47000161394067,374.3323272017114,374.72885962681,16251125
2024-08-27,378.4959716796875,379.2890668014615,373.9358033068002,374.72886817508873,13675535
2024-08-28,370.9617614746094,379.6855959645683,369.17732015610517,379.6855959645683,14602521
2024-08-29,374.33233642578125,374.72886886065095,365.80675293539736,366.7980991493144,12890430
2024-08-30,378.6942443847656,382.2630967176227,373.53923209802934,374.3323272017114,30873303
2024-09-02,374.53057861328125,379.88387224396547,373.14269999748655,376.71155233344774,13878671
2024-09-03,374.9271240234375,378.09941353435784,371.5565229287022,374.728842693106,9814885
2024-09-04,369.5738525390625,373.34098626420547,367.98772281635513,370.9617614266593,13278870
2024-09-05,370.1686706542969,373.3409906438967,367.1946320091041,367.1946320091041,9576319
2024-09-09,367.9877014160156,367.9877014160156,362.03962454131806,366.79807393968275,20078164
2024-09-10,365.41021728515625,367.392909695544,362.8327111009551,366.0050310589696,12303441
2024-09-11,366.9963684082031,367.3929008300149,361.8413561641961,363.4275161049278,12043623
2024-09-12,369.3755798339844,373.73749682313326,366.401541397726,367.78941995061655,13800366
2024-09-13,371.5565490722656,373.53924150115387,369.5738566433773,369.5738566433773,11013765
2024-09-16,374.53057861328125,374.53057861328125,367.19462285537946,369.375596575546,7689238
2024-09-17,376.7115478515625,378.09942645084504,368.7807784231086,368.7807784231086,10147851
2024-09-19,385.4353942871094,386.4267404969563,373.3409886790675,376.3150273086084,25801963
2024-09-20,385.23712158203125,389.9955710209116,380.4786418896672,386.6250001472477,28407069
2024-09-23,384.24578857421875,388.607705751343,381.86656377337687,384.6423209987783,15223032
2024-09-24,398.7194519042969,398.7194519042969,386.0302024506714,389.599054804925,42919010
2024-09-25,401.8917236328125,414.3826911882261,397.9263390281405,414.3826911882261,40112126
2024-09-26,426.27886962890625,426.27886962890625,403.27962549171997,404.4692530432413,50254878
2024-09-27,434.0113525390625,440.95077591156866,428.85637047157746,439.36464620064095,57154793
2024-09-30,440.7525329589844,453.4417524015085,430.44253838024787,445.70926403082746,75459468
2024-10-02,465.9327087402344,475.4496382034978,445.31272011440086,446.1057849640542,48766943
2024-10-03,462.16558837890625,472.4755823138083,449.27808839690783,466.9240378093276,31600782
2024-10-04,473.4669494628906,474.85482808718746,458.2002240886551,465.9327123193698,24663665
2024-10-07,474.260009765625,478.2253945132531,465.536175422237,475.6478883765979,25334387
2024-10-08,434.804443359375,472.6738495237263,434.804443359375,467.91539993090754,70468024
2024-10-09,430.4425354003906,449.0798320001046,420.33079198243786,445.1144471700816,46372903
2024-10-10,435.002685546875,444.7178961259322,432.62346079913095,434.209620715455,33111230
2024-10-14,432.2269287109375,436.9853782100313,420.33077470971904,436.9853782100313,30316807
2024-10-15,413.391357421875,430.04596115906037,409.0294402767536,430.04596115906037,33478410
2024-10-16,412.20172119140625,422.1151827905597,409.02943163176747,411.40865636486757,22490256
2024-10-17,409.0294494628906,423.10654739527155,406.45194328405086,414.38271290910546,16476899
2024-10-18,427.0719299316406,431.83040983340334,407.8398197440812,409.02944728289316,25963857
2024-10-21,417.35675048828125,427.66674492470565,415.5723394284427,426.8736800655519,16334100
2024-10-22,417.9515686035156,419.9342610254929,414.38271619325934,419.5377285917945,11027704
2024-10-23,424.49444580078125,428.45983051539486,412.9948240777049,419.33943357038976,14656951
2024-10-24,418.34808349609375,421.9169357567099,415.9688587401777,421.3221220043598,11202752
2024-10-25,417.35675048828125,423.89964146349763,414.97752565733487,423.89964146349763,11951879
2024-10-28,413.5896301269531,418.5463609278347,410.0207778996216,417.35673343422957,15551935
2024-10-29,414.77923583984375,419.73596674197734,411.60694621456895,415.77058202027047,13797786
2024-10-30,407.4432678222656,414.38269087519956,407.0467354127947,410.0207738640521,17895482
2024-10-31,401.0986633300781,415.17576068309705,401.0986633300781,406.84845897020807,22753709
2024-11-01,415.57232666015625,418.7446162527891,402.48654511177864,402.48654511177864,21086569
2024-11-04,415.3740539550781,420.1325035696373,412.40001538260736,419.33943871837243,11706119
2024-11-05,424.0978698730469,424.0978698730469,411.6069326151559,411.6069326151559,15270863
2024-11-06,416.1671142578125,422.51175401252704,409.6242536726755,421.3221264951469,20755203
2024-11-07,424.69268798828125,425.88231547913966,410.81384177785714,413.3913478390612,19924018
2024-11-08,417.158447265625,432.2269208270438,415.7705687081615,431.2355746783579,19389836
2024-11-11,409.624267578125,412.00349244016786,405.8571338141954,408.4346400203608,22857586
2024-11-12,400.3055725097656,410.2190342386205,399.5125076728509,405.8571171286212,27303282
2024-11-13,400.3055725097656,403.6761737003637,392.57308446265256,393.76271197150885,28307185
2024-11-14,399.9090576171875,411.4086797773231,394.35751275503736,398.1246465291861,34898922
2024-11-15,397.5298156738281,403.4778927163293,395.5471233263277,400.5038541950787,29061324
2024-11-18,400.7021484375,409.8225153776705,398.12464225203337,401.69349464318066,20493537
2024-11-19,402.6848449707031,405.4606022736271,399.90905741429356,403.0813774063372,13879296
2024-11-20,407.2449951171875,410.219033631442,402.68482693145137,404.66751927428766,15005135
2024-11-21,404.0727233886719,407.839826905247,403.4779096088217,405.85713447473677,12501718
2024-11-22,397.13330078125,408.8311740463573,396.14195456374983,405.2623216126597,16949546
2024-11-25,391.780029296875,398.91770376575425,390.39212041778717,396.5384789427945,27888308
2024-11-26,390.3921203613281,395.74541402906965,388.8059906485744,388.8059906485744,16940574
2024-11-27,399.3142395019531,402.6848408036773,388.60771258319795,391.18521876837536,16685594
2024-11-28,396.5384826660156,400.7021488354029,393.96097647798945,397.9263613046496,13067643
2024-11-29,394.5557861328125,399.31423577372374,391.5817475438717,391.5817475438717,15626995
2024-12-02,396.3401794433594,398.1246206689377,392.1765437573106,394.5557684712647,13334410
2024-12-03,400.900390625,400.900390625,390.98692878831116,399.7107933566881,18362569
2024-12-04,399.7107849121094,402.0900096519525,396.34018375605723,398.7194387493844,14053234
2024-12-05,401.6934814453125,403.08136003696876,397.3315340808438,399.9090401816251,13314801
2024-12-06,409.0294494628906,411.0121418691543,401.4952122683917,403.2796233326349,27711445
2024-12-09,415.17578125,417.5550363602462,402.68484318863466,402.68484318863466,22461949
2024-12-10,407.6415710449219,427.2702137759253,406.8484759299056,426.27886757226884,30282843
2024-12-11,406.253662109375,411.40867446917804,403.6761861829587,411.2103931270759,13098201
2024-12-12,412.00347900390625,419.1411533572609,405.65886949420724,410.41731906311037,23414258
2024-12-13,406.253662109375,411.40867446917804,405.0640648172179,409.42598206209766,16296064
2024-12-16,402.09002685546875,407.83982274388643,400.3055855341256,406.45194410738753,14059845
2024-12-17,399.115966796875,404.46922996632077,398.3228717232822,398.52115305505134,16779048
2024-12-18,402.4865417480469,405.26229890008807,400.50384942416486,404.46923407192884,14906072
2024-12-19,411.60693359375,418.34807531255893,397.9263385712492,398.7194336433631,34671236
2024-12-20,422.7099914550781,426.08056230757006,410.615586601609,410.615586601609,44834041
2024-12-23,416.5636901855469,427.2702171686573,412.59830533943403,426.8736847347431,20856154
2024-12-24,416.3653869628906,416.3653869628906,416.3653869628906,416.3653869628906,0
2024-12-27,413.78790283203125,417.35675524587595,412.0034917518516,413.98618417582253,13545082
2024-12-30,415.3740539550781,418.14981118799017,412.20173404304876,414.3827077642545,13515622
2024-12-31,416.1671142578125,416.1671142578125,416.1671142578125,416.1671142578125,0
2025-01-02,412.4000244140625,421.3221403268667,410.02079955467843,413.3913706265963,20733037
2025-01-03,410.6156005859375,415.37405015698647,406.8484669431629,414.38270397522757,16843241
2025-01-06,405.85711669921875,411.4086613122007,403.6761732732687,411.4086613122007,16869318
2025-01-07,376.31500244140625,389.400753394578,373.34096400839223,377.3063485857443,142920468
2025-01-08,366.0050354003906,376.51328109730247,362.4361829686632,367.9877278342964,95456188
2025-01-09,370.1686706542969,376.1167479446824,361.84136849845424,361.84136849845424,60578450
2025-01-10,366.40155029296875,376.1167306525444,366.40155029296875,370.3669349709154,37053933
2025-01-13,362.83270263671875,368.38424730699387,361.6430751168439,361.6430751168439,34785015
2025-01-14,371.75482177734375,376.3150203085095,362.43617362882196,362.43617362882196,40623785
2025-01-15,376.7115478515625,382.06481116507206,369.7721246016653,370.16865702239113,29158255
2025-01-16,379.09075927734375,383.25442518202624,373.3409637456235,380.67691915786486,26141103
2025-01-17,376.5132751464844,378.89253023235545,375.12539651538304,377.70290268941994,17138321
2025-01-20,386.4267272949219,389.40076582285656,376.90982820831834,376.90982820831834,31141403
2025-01-21,384.0475158691406,388.8059958312867,383.0561696587126,388.6077144878069,25249668
2025-01-22,380.0821228027344,385.2371350868039,377.7028979998887,381.66828275579303,17859069
2025-01-23,377.90118408203125,382.6596337474448,376.31502410906506,379.6855951431901,21256810
2025-01-24,387.2198181152344,389.0042291109123,378.89251637959705,379.8838625446368,24079119
2025-01-27,392.1765441894531,394.5557689060289,384.6423073757267,384.6423073757267,23605938
2025-01-28,398.52117919921875,398.52117919921875,398.52117919921875,398.52117919921875,0
2025-02-03,400.7021484375,401.2969319581202,390.78868638069383,396.5384822722473,27917841
2025-02-04,417.158447265625,417.55500992788615,403.4778825151532,405.6588561436556,31276268
2025-02-05,414.1844177246094,417.9515513226999,406.451929700003,417.9515513226999,32129392
2025-02-06,416.7619323730469,416.7619323730469,409.8225090405868,412.59829652566174,19585105
2025-02-07,424.49444580078125,428.65808159903486,414.18442133999827,416.76192745519404,34567530
2025-02-10,433.2182922363281,435.99404951310726,425.0892412417123,425.8823363589958,31411302
2025-02-11,423.70135498046875,437.38195053599924,421.9169439422836,436.19232300821926,30893563
2025-02-12,440.3559875488281,440.75251997219465,422.3134748775484,425.2875134330241,38264929
2025-02-13,438.1750183105469,460.5794483744076,433.21828733418323,445.114441677456,60985718
2025-02-14,470.691162109375,470.691162109375,442.73521751348017,445.90750719094785,74519223
2025-02-17,489.3284912109375,507.5692552715622,480.8029078256009,501.6211780613486,126223580
2025-02-18,499.1427917480469,508.560580271595,489.5267218910306,489.9232845579671,62529454
2025-02-19,493.49212646484375,496.16877330735645,488.93195814572607,495.6731002071493,34127174
2025-02-20,482.5873107910156,488.73366923984776,478.42367496580954,486.9492582081144,34549151
2025-02-21,512.5260009765625,512.5260009765625,495.0783012755993,500.6298462150175,73545153
2025-02-24,492.8973388671875,517.4827123325507,492.8973388671875,517.4827123325507,67542767
2025-02-25,480.6046142578125,486.750972653404,472.27731242604784,473.6651910224279,56509529
2025-02-26,497.16009521484375,503.6038452026732,483.5786408314097,483.7769221631979,40489654
2025-02-27,491.1128845214844,507.56923692562935,487.3457811925706,499.1427945157312,38902820
2025-02-28,474.4582824707031,493.4921107608695,471.8807763809507,488.5353799165317,52160819
2025-03-03,479.01849365234375,492.6990590455754,475.6478923856625,479.41502607975184,32752021
2025-03-04,486.7509765625,488.73366893139,469.1050265807727,474.8548223491599,31124964
2025-03-05,501.12548828125,504.59519987172354,493.69039201594956,497.65577669077646,35165757
2025-03-06,539.2922973632812,539.2922973632812,516.4913362615249,516.4913362615249,79683892
2025-03-07,528.8831787109375,542.266351930427,524.4221209711077,534.335582615174,46494425
2025-03-10,512.0302734375,532.8485420574177,507.56921587608906,523.4307538722169,34415026
2025-03-11,513.0216674804688,515.5000330238527,496.1687817854582,497.16012800281175,33852768
2025-03-12,507.5692443847656,520.4567447304726,500.62982112169266,518.4740523695946,28031056
2025-03-13,503.1081848144531,511.5346273187346,494.88002364696024,508.5605887878117,27326941
2025-03-14,516.987060546875,526.4048497610559,503.10821328387163,508.5606175657658,30711707
2025-03-17,519.9610595703125,529.8745211445797,517.4826941767457,527.3961557510129,22096160
2025-03-18,536.3182983398438,538.7966638589743,528.8832017824523,533.8399328207132,33639833
2025-03-19,535.3269653320312,540.2836964925131,529.3788879394532,537.8053309122721,31604153
2025-03-20,515.0043334960938,536.3182760758166,513.5173142463457,535.8226029925672,49845030
2025-03-21,507.0735778808594,521.4480976839336,501.1255007209666,513.5173281374099,42260479
2025-03-24,508.5605773925781,513.0216350890042,500.1341350771066,509.5519235473395,24598555
2025-03-25,497.6557922363281,511.0389659319266,496.66444603665417,508.5606004327417,27744935
2025-03-26,502.1168518066406,506.08223661853907,497.6557938932549,497.6557938932549,17310634
2025-03-27,504.59521484375,511.5346382305992,497.6557914569008,504.59521484375,17595617
2025-03-28,505.09088134765625,512.0303046438949,499.14280423659454,507.07357371801015,18594342
2025-03-31,492.6990661621094,503.10820136271735,490.3198413098104,500.6298358387631,28036973
2025-04-01,499.63848876953125,507.07358532860167,495.67310393802705,496.6644501459031,19518013
2025-04-02,499.63848876953125,504.5952198089115,494.8800390731204,500.6298349774073,14247546
2025-04-03,493.49212646484375,496.16877330735645,486.9492657448975,488.73367680424917,29219618
2025-04-07,431.6321105957031,458.398456827795,427.27019355672564,437.97671994816886,123364114
2025-04-08,436.5888366699219,447.29539319935685,426.2788428016939,436.9853690776454,65120104
2025-04-09,437.3819580078125,443.13175389884185,415.3740601423148,422.3134835814466,66484213
2025-04-10,440.9507751464844,457.605409363693,439.1663640980443,456.0192494020325,57799983
2025-04-11,439.5628967285156,448.68329382217115,428.26155615836683,436.1923257168551,46594597
2025-04-14,450.0711669921875,455.22617924415266,444.91615474022234,449.07982080938535,30346489
2025-04-15,452.0538635253906,460.5794468267857,447.69194633154433,460.5794468267857,20245398
2025-04-16,444.1230773925781,447.6919296008938,436.39058948579725,446.70058344599965,27322773
2025-04-17,454.03656005859375,458.001944862599,445.9075091089891,446.5023228802869,24479822
2025-04-22,456.415771484375,458.794996246198,449.27809719890575,456.0192390663185,24043746
2025-04-23,470.09637451171875,475.2513565378938,467.3205870328693,471.8807855489553,27001392
2025-04-24,466.9240417480469,473.66518354025567,460.9759647831036,472.87211871299013,18912016
2025-04-25,474.061767578125,481.59597453724217,470.8894476190865,475.84617864665586,28746958
2025-04-28,474.061767578125,478.22540348919205,470.6911662765896,478.22540348919205,13805160
2025-04-29,468.90673828125,474.26000154708333,464.94135360233884,473.6651877945498,16367401
2025-04-30,473.0704040527344,473.0704040527344,465.3378857807351,470.88943037905875,15312733
2025-05-02,483.5786437988281,485.5613361149422,473.26864980573174,474.0617448842676,13240838
2025-05-06,491.1128845214844,492.5007631030061,481.00117178169705,487.3457811925706,19813305
2025-05-07,485.56134033203125,505.0908719167619,485.36308925078833,504.59519883342847,25616342
2025-05-08,493.6903991699219,497.65578390221043,482.38905873359647,482.7855911561284,19815740
2025-05-09,490.31982421875,499.14279912578803,487.74231811298455,495.67308751319564,13777285
2025-05-12,513.0216674804688,516.987052349883,494.68176245942783,499.6384935461956,35846811
2025-05-13,501.62115478515625,515.5000009649826,501.12548170730525,515.5000009649826,23119901
2025-05-14,516.4913330078125,516.4913330078125,506.08219865736714,507.5692178502879,24294663
2025-05-15,515.5,527.3961538461539,510.5432692307692,526.9004807692307,32799956
2025-05-16,508.0,517.0,506.5,509.5,21334027
2025-05-19,514.0,517.0,502.5,508.0,22457714
2025-05-20,517.0,517.5,511.5,512.5,15792185
2025-05-21,520.5,524.5,515.5,519.0,18924042
2025-05-22,516.5,520.0,513.0,520.0,14281176
2025-05-23,518.0,520.5,512.5,518.0,16262610
2025-05-26,510.0,517.0,508.0,515.0,17286567
2025-05-27,512.0,514.5,507.0,508.5,14986877
2025-05-28,506.0,515.0,502.5,513.0,16813826
2025-05-29,510.5,512.0,503.5,508.0,19368449
2025-05-30,498.20001220703125,506.5,496.0,506.0,28284004
2025-06-02,498.3999938964844,499.20001220703125,489.6000061035156,493.0,13086586
2025-06-03,505.0,505.5,501.0,504.0,14609189
2025-06-04,512.0,513.0,507.0,510.0,18378499
2025-06-05,515.0,517.5,509.0,517.5,19329282
2025-06-06,515.0,516.5,511.0,515.5,13137101
2025-06-09,518.0,521.0,512.5,520.0,18481403
2025-06-10,513.5,520.0,508.5,519.5,17039003
2025-06-11,518.0,518.0,514.5,517.0,14784979
2025-06-12,510.0,518.0,508.0,518.0,13368048
2025-06-13,510.0,515.5,506.0,510.5,19085310
2025-06-16,509.5,512.0,504.5,507.0,13784320
2025-06-17,513.5,514.0,506.5,514.0,11524031
2025-06-18,508.0,511.0,503.5,510.0,15187515
2025-06-19,498.0,506.0,496.0,503.0,19387767
2025-06-20,505.5,505.5,496.0,504.5,20622275
2025-06-23,504.0,504.0,494.6000061035156,498.20001220703125,14252887
2025-06-24,509.5,511.0,504.0,508.0,17768858
2025-06-25,512.5,515.0,508.0,512.0,17592461
2025-06-26,513.0,513.0,507.5,512.0,15000643
2025-06-27,513.0,514.5,510.0,512.0,15181667
2025-06-30,503.0,511.5,503.0,509.0,18464531
2025-07-02,501.5,508.5,500.0,508.0,18203168
2025-07-03,501.0,503.5,493.79998779296875,500.0,18956331
2025-07-04,496.79998779296875,501.5,493.0,493.0,14658173
2025-07-07,502.0,502.0,494.0,495.20001220703125,11631687
2025-07-08,504.5,505.0,500.0,505.0,13172857
2025-07-09,497.6000061035156,504.0,495.0,504.0,17820435
2025-07-10,496.6000061035156,499.6000061035156,494.20001220703125,497.6000061035156,14032556
2025-07-11,496.6000061035156,505.0,496.6000061035156,497.0,19225560
2025-07-14,500.0,501.5,496.0,497.0,11704663
2025-07-15,517.5,518.0,500.0,502.5,27446891
2025-07-16,516.5,526.0,516.0,520.0,23250693
2025-07-17,517.0,519.5,511.0,519.5,13735794
2025-07-18,519.0,525.0,516.5,525.0,13781113
2025-07-21,521.5,522.5,514.5,522.5,13273287
2025-07-22,526.0,526.0,519.0,521.5,17600260
2025-07-23,552.0,552.0,527.0,530.0,46744850
2025-07-24,557.0,560.0,548.0,553.5,24180342
2025-07-25,550.5,555.0,546.0,552.0,19886923
2025-07-28,555.5,558.0,546.5,550.5,14661199
2025-07-29,555.0,556.5,546.0,551.5,16847424
2025-07-30,549.0,556.0,542.5,550.0,19362555
2025-07-31,550.0,559.0,545.0,547.0,20453269
2025-08-01,535.0,554.5,533.5,551.5,21203861
2025-08-04,550.0,551.5,533.0,536.0,17340007
2025-08-05,559.0,559.0,549.0,554.5,17347823
2025-08-06,568.5,570.0,558.0,560.0,20737133
2025-08-07,567.0,572.0,560.5,571.0,16940382
2025-08-08,561.0,568.5,557.5,567.0,13305719
2025-08-11,561.0,562.5,553.5,561.0,11790350
2025-08-12,559.5,564.5,556.0,557.5,13827897
2025-08-13,586.0,586.0,566.0,568.0,37596415
2025-08-14,590.0,600.0,589.0,600.0,36339315
2025-08-15,592.0,596.5,584.5,587.0,22176876
2025-08-18,587.0,596.0,587.0,594.0,17590658
2025-08-19,592.5,597.0,583.0,588.0,16359474
2025-08-20,590.5,594.5,585.5,589.0,15952765
2025-08-21,593.0,597.0,589.5,590.5,14290178
2025-08-22,600.0,606.5,595.5,599.0,19378950
2025-08-25,614.5,621.0,608.0,608.5,25694519
2025-08-26,609.5,618.0,609.5,612.0,20656474
2025-08-27,599.0,614.5,595.0,613.0,21263402
2025-08-28,594.0,599.0,590.0,595.0,21712370
2025-08-29,596.5,605.0,594.0,595.5,18234935
2025-09-01,605.0,610.0,601.5,605.0,15958837
2025-09-02,600.5,608.5,599.0,605.5,14808157
2025-09-03,598.5,613.0,596.0,606.5,15523985
2025-09-04,592.5,605.0,591.0,605.0,18003934
2025-09-05,605.5,609.0,595.5,599.5,19047729
2025-09-08,617.5,619.0,605.0,605.5,21815489
2025-09-09,627.0,628.0,617.5,620.0,19871460
2025-09-10,633.5,639.0,628.0,630.0,19193376
2025-09-11,629.5,633.0,624.0,633.0,18191860
2025-09-12,643.5,649.0,642.0,645.0,20780375
2025-09-15,643.5,648.5,637.5,646.0,16371242
2025-09-16,645.0,649.5,640.5,647.0,13339685
2025-09-17,661.5,663.5,645.0,646.5,22349048
2025-09-18,642.0,664.5,635.5,662.0,29989898
2025-09-19,642.5,647.0,638.0,647.0,20805608
2025-09-22,641.0,643.5,634.0,642.0,12899662
2025-09-23,635.5,643.5,627.0,641.5,15293080
2025-09-24,648.5,651.0,628.0,633.5,18440788
2025-09-25,650.0,659.0,643.5,651.0,17384258
2025-09-26,644.0,653.0,640.0,645.0,19504951
2025-09-29,660.0,664.5,647.5,649.5,20489556
2025-09-30,663.0,666.5,657.5,658.0,20610633
2025-10-02,676.5,683.0,665.5,667.5,17137745
2025-10-03,673.5,680.0,670.0,677.0,7125093
2025-10-06,677.5,682.5,670.0,675.0,7828323
2025-10-08,675.0,680.0,669.5,680.0,10540730
2025-10-09,675.5,681.0,665.5,675.0,14454705
2025-10-10,651.5,669.0,647.5,669.0,19904705
2025-10-13,639.0,648.5,622.5,630.0,38012175
2025-10-14,621.0,644.0,617.0,642.5,26797863
2025-10-15,627.0,633.0,620.5,624.5,18381023
2025-10-16,620.0,629.0,615.5,626.0,14285465
2025-10-17,608.0,620.5,602.5,618.5,18654519
2025-10-20,627.5,632.5,621.5,624.0,14963360
